community_id,community_name,url,district,township,address,longitude,latitude,age,developer,property_company,property_type,property_fee,total_construction_area,volume_rate,total_houses,parking_space,green_rate,greet,comfort,traffic_score,metro_station_num,bus_station_num,hospital_score,level_three_num,level_two_num,level_one_num,level_comm_num,school_score,nursery_num,junior_num,middle_num,commerce_score,restaurant_num,bank_num,supermarket_num,average_price
374,莲杨苑,https://shanghai.anjuke.com/community/view/374/,浦东,北蔡,莲溪路780弄1-53号,31.18304741,121.5681817,2004,其它,上海东莲物业管理有限公司,公寓,0.45,35000.0,1.2,600.0,250.0,35.0,10.0,10.0,5.0,0.0,11.0,10.0,2.0,0.0,1.0,169.0,6.0,4.0,1.0,2.0,7.0,192.0,27.0,68.0,62203
381,莲鼎苑,https://shanghai.anjuke.com/community/view/381/,浦东,北蔡,新陈路280弄,31.18575796,121.57023329999998,2002,上海建工集团,上海建工物业管理有限公司,公寓,0.8,50000.0,1.2,580.0,345.0,30.0,9.0,9.0,5.0,0.0,12.0,10.0,2.0,0.0,1.0,163.0,5.0,4.0,1.0,2.0,9.0,219.0,30.0,79.0,62153
382,莲琼苑,https://shanghai.anjuke.com/community/view/382/,浦东,北蔡,新陈路150弄,31.18512312,121.5668581,2004,其它,上海恒联物业管理有限公司,公寓,1.2,33500.0,1.9,560.0,84.0,35.0,9.0,9.0,5.0,0.0,14.0,10.0,2.0,1.0,1.0,184.0,6.0,6.0,2.0,2.0,6.0,155.0,4.0,61.0,60654
387,莲宏苑,https://shanghai.anjuke.com/community/view/387/,浦东,北蔡,莲园路468弄,31.19115744,121.5633298,2002,上海建工集团,上海建工物业管理有限公司,公寓,0.6,22000.0,1.2,900.0,213.0,38.0,9.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,319.0,54.0,122.0,54705
394680,华绣路179弄小区,https://shanghai.anjuke.com/community/view/394680/,浦东,北蔡,华绣路179弄,31.19115002,121.5331588,2008,大华（集团）有限公司,其它,公寓,0.5,59000.0,1.6,870.0,230.0,38.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,75609
394696,大华锦绣华城第四街区,https://shanghai.anjuke.com/community/view/394696/,浦东,北蔡,北艾路1765弄,31.1827174,121.5288803,2011,其它,浦房物业管理有限公司,公寓,2.6,33000.0,1.39,804.0,230.0,35.0,10.0,10.0,9.0,1.0,28.0,7.0,4.0,5.0,6.0,388.0,7.0,5.0,5.0,2.0,9.0,221.0,35.0,84.0,76102
394697,大华锦绣华城第九街区,https://shanghai.anjuke.com/community/view/394697/,浦东,北蔡,北艾路1200弄,31.18943676,121.5395512,2006,其它,其它,公寓,0.55,60000.0,1.8,1111.0,220.0,45.0,10.0,10.0,9.0,2.0,20.0,8.0,3.0,5.0,5.0,371.0,6.0,6.0,3.0,3.0,10.0,236.0,45.0,51.0,76609
394698,大华锦绣华城第十街区,https://shanghai.anjuke.com/community/view/394698/,浦东,北蔡,下南路1071弄,31.19071106,121.5424561,2006,大华集团,其它,公寓,2.5,52000.0,1.5,480.0,230.0,38.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,75322
394701,大华锦绣华城十二街区,https://shanghai.anjuke.com/community/view/394701/,浦东,北蔡,锦绣路3088弄,31.18857153,121.5475521,2003,大华集团,其它,公寓,1.45,57000.0,1.4,1550.0,600.0,40.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,73756
394705,大华锦绣华城十八街区,https://shanghai.anjuke.com/community/view/394705/,浦东,北蔡,成山路2008弄,31.18244811,121.5430669,2003,大华集团,其它,别墅,1.85,850000.0,1.6,2500.0,800.0,38.0,10.0,10.0,6.0,0.0,17.0,8.0,2.0,4.0,4.0,303.0,5.0,3.0,2.0,1.0,10.0,238.0,32.0,42.0,78149
394707,大华锦绣华城19街区,https://shanghai.anjuke.com/community/view/394707/,浦东,北蔡,锦绣路3336弄,31.18503866,121.5457678,2006,其它,其它,公寓,1.85,33000.0,1.6,2500.0,600.0,48.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,73564
4175,锦博苑,https://shanghai.anjuke.com/community/view/4175/,浦东,北蔡,高科西路2111弄,31.19490193,121.5432338,2007,其它,其它,公寓,0.8,164675.0,1.7,800.0,600.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,65830
419643,鹏健苑,https://shanghai.anjuke.com/community/view/419643/,浦东,北蔡,鹏岳路70弄,31.18055786,121.5591452,2012,其它,其它,公寓,1.5,33500.0,3.0,560.0,200.0,32.0,10.0,7.0,7.0,0.0,17.0,10.0,3.0,2.0,1.0,213.0,5.0,5.0,1.0,3.0,6.0,137.0,6.0,46.0,57172
438198,莲安东路356弄,https://shanghai.anjuke.com/community/view/438198/,浦东,北蔡,莲溪路477弄,31.18708649,121.57275020000002,1996,上海北蔡房地产发展有限公司,其它,公寓,0.8,33500.0,1.7,560.0,180.0,30.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39739
464731,德圣苑,https://shanghai.anjuke.com/community/view/464731/,浦东,北蔡,陈春东路88弄,31.18094484,121.56621470000002,2012,其它,其它,公寓,0.8,33500.0,1.2,560.0,180.0,35.0,8.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,0.0,53415
464732,虞泽苑,https://shanghai.anjuke.com/community/view/464732/,浦东,北蔡,鹏飞路51弄,31.18230234,121.5613563,2012,其它,其它,公寓,1.3,33500.0,3.0,560.0,100.0,35.0,9.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,59030
487282,莲园路498号,https://shanghai.anjuke.com/community/view/487282/,浦东,北蔡,莲园路518弄,31.19201016,121.5648925,1996,其它,其它,公寓,0.45,42000.0,1.4,560.0,180.0,30.0,7.0,8.0,5.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,2.0,10.0,305.0,54.0,0.0,41048
503833,德铭苑,https://shanghai.anjuke.com/community/view/503833/,浦东,北蔡,陈春东路99弄,31.18245181,121.5658341,2011,其它,其它,公寓,1.2,33500.0,1.7,560.0,180.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,59849
505129,北蔡大街31弄小区,https://shanghai.anjuke.com/community/view/505129/,浦东,北蔡,北蔡大街31弄,31.19378281,121.5601578,1985,其它,其它,公寓,0.7,33500.0,1.8,560.0,42.0,25.0,7.0,5.0,9.0,0.0,0.0,10.0,2.0,2.0,1.0,257.0,6.0,0.0,0.0,0.0,10.0,299.0,64.0,137.0,48031
5110,北中路328弄小区,https://shanghai.anjuke.com/community/view/5110/,浦东,北蔡,北中路328弄,31.18942511,121.5651986,2000,上海北蔡房地产发展有限公司,其它,公寓,0.35,1000.0,1.7,350.0,153.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,48403
5111,北中路278弄,https://shanghai.anjuke.com/community/view/5111/,浦东,北蔡,莲中路255弄,31.18952201,121.562974,1998,上海北蔡房地产发展有限公司,上海三凌物业管理有限公司,公寓,0.8,10000.0,1.7,200.0,100.0,32.0,9.0,8.0,5.0,0.0,20.0,10.0,2.0,1.0,1.0,235.0,7.0,4.0,2.0,3.0,10.0,276.0,47.0,118.0,53571
5114,高科西路3060弄,https://shanghai.anjuke.com/community/view/5114/,浦东,北蔡,高科西路3050弄,31.19545312,121.5698335,1999,其它,其它,公寓,0.6,33500.0,1.7,560.0,150.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,52337
5116,高科西路3030弄,https://shanghai.anjuke.com/community/view/5116/,浦东,北蔡,高科西路3050弄,31.19545312,121.5698335,1999,其它,其它,公寓,0.6,20000.0,1.7,200.0,215.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,53014
5180,莲安西路35弄1-3号,https://shanghai.anjuke.com/community/view/5180/,浦东,北蔡,沪南路1105号,31.1877828,121.5588986,1996,上海建工集团,上海绿地物业管理有限公司,公寓,1.2,33500.0,1.79,560.0,180.0,31.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,51208
5181,虹南小区(浦东),https://shanghai.anjuke.com/community/view/5181/,浦东,北蔡,沪南路1361弄,31.19047719,121.5615232,1994,其它,其它,公寓,0.55,33500.0,1.7,487.0,487.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,60415
5182,莲中路191弄小区,https://shanghai.anjuke.com/community/view/5182/,浦东,北蔡,莲中路191弄,31.1886315,121.5638618,2000,其它,其它,公寓,0.8,33500.0,1.8,560.0,163.0,40.0,8.0,9.0,5.0,0.0,22.0,10.0,2.0,1.0,1.0,227.0,7.0,6.0,2.0,3.0,10.0,255.0,47.0,114.0,49923
5183,莲中小区,https://shanghai.anjuke.com/community/view/5183/,浦东,北蔡,莲中路169弄,31.18907457,121.5648415,1990,其它,其它,公寓,0.45,33500.0,1.4,560.0,30.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,48878
5185,莲安西路225弄,https://shanghai.anjuke.com/community/view/5185/,浦东,北蔡,沪南路1105号,31.1877828,121.5588986,1996,上海建工集团,上海绿地物业管理有限公司,公寓,1.2,9800.0,1.79,196.0,90.0,31.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,42053
5202,沪南路1055号小区,https://shanghai.anjuke.com/community/view/5202/,浦东,北蔡,沪南路1055号,31.18834861,121.5635478,2004,上海建工集团股份有限公司,上海中星集团申城物业有限公司,公寓,0.7,33500.0,2.0,560.0,180.0,30.0,7.0,8.0,5.0,0.0,22.0,10.0,2.0,1.0,1.0,225.0,7.0,6.0,2.0,3.0,10.0,255.0,42.0,113.0,34653
5203,沪南路1420弄1-4号,https://shanghai.anjuke.com/community/view/5203/,浦东,北蔡,鹏飞路51弄,31.18230234,121.5613563,2012,其它,其它,公寓,1.3,33500.0,3.0,560.0,180.0,35.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44032
5204,莲中路174弄小区,https://shanghai.anjuke.com/community/view/5204/,浦东,北蔡,莲中路174弄,31.1887227,121.5639388,1995,其它,上海嘉宝物业管理有限公司,公寓,0.8,33500.0,1.7,560.0,80.0,35.0,8.0,8.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,226.0,0.0,0.0,0.0,0.0,10.0,256.0,47.0,114.0,54355
5206,莲园路580弄,https://shanghai.anjuke.com/community/view/5206/,浦东,北蔡,北中路383弄,31.19105499,121.5659086,1994,其它,上海芸绮物业管理有限公司,公寓,0.35,8000.0,1.5,550.0,600.0,30.0,5.0,7.0,5.0,0.0,15.0,10.0,2.0,1.0,1.0,232.0,6.0,4.0,3.0,2.0,10.0,302.0,54.0,120.0,42982
5208,莲园路508号小区,https://shanghai.anjuke.com/community/view/5208/,浦东,北蔡,莲园路508号,31.19153031,121.5650611,1980,其它,业主自管,公寓,0.3,33500.0,1.9,560.0,180.0,34.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,50395
5209,莲溪小区,https://shanghai.anjuke.com/community/view/5209/,浦东,北蔡,北中路354弄,31.18832854,121.56687279999998,1996,上海建工集团股份有限公司,其它,公寓,0.45,49020.0,1.8,540.0,210.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,52380
5215,北中路280弄,https://shanghai.anjuke.com/community/view/5215/,浦东,北蔡,莲中路255弄,31.18952201,121.562974,1998,上海北蔡房地产发展有限公司,上海三凌物业管理有限公司,公寓,0.8,5000.0,1.7,350.0,800.0,32.0,9.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,276.0,0.0,0.0,52628
5216,北中路175弄,https://shanghai.anjuke.com/community/view/5216/,浦东,北蔡,北中路175弄,31.18967147,121.5616095,1997,其它,其它,老公房,1.55,3000.0,1.7,360.0,150.0,20.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39385
5222,和平小区(浦东),https://shanghai.anjuke.com/community/view/5222/,浦东,北蔡,沪南路577弄1-19号,31.19673645,121.559035,1998,其它,业主自管,公寓,0.6,33500.0,1.33,560.0,150.0,40.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,42625
5230,莲东新村,https://shanghai.anjuke.com/community/view/5230/,浦东,北蔡,北中路354弄,31.18832854,121.56687279999998,1996,上海建工集团股份有限公司,其它,公寓,0.45,58700.0,1.8,769.0,210.0,35.0,8.0,8.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,193.0,0.0,0.0,0.0,0.0,10.0,243.0,35.0,108.0,54156
5292,莲安西路65-117号,https://shanghai.anjuke.com/community/view/5292/,浦东,北蔡,沪南路1105号,31.1877828,121.5588986,1996,上海建工集团,上海绿地物业管理有限公司,公寓,1.2,33500.0,1.79,560.0,180.0,31.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,34842
5297,莲安东路79弄小区,https://shanghai.anjuke.com/community/view/5297/,浦东,北蔡,莲安东路79弄,31.18835492,121.565175,1997,其它,其它,公寓,0.55,200000.0,1.3,500.0,180.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,53048
540121,浦东南路3649弄小区,https://shanghai.anjuke.com/community/view/540121/,浦东,北蔡,浦东南路3649弄,31.19486097,121.5126315,1988,其它,其它,公寓,0.4,33500.0,1.2,560.0,180.0,25.0,8.0,7.0,10.0,3.0,24.0,8.0,4.0,10.0,10.0,476.0,6.0,5.0,2.0,3.0,8.0,199.0,40.0,59.0,50779
5490,莲安东路80弄小区,https://shanghai.anjuke.com/community/view/5490/,浦东,北蔡,莲安东路80弄,31.18702341,121.5639188,2016,其它,欣达物业管理有限公司,公寓,1.35,33500.0,1.7,560.0,30.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,50812
5491,莲溪新村,https://shanghai.anjuke.com/community/view/5491/,浦东,北蔡,莲溪路,31.1891778,121.5649915,1996,其它,其它,公寓,0.35,20000.0,1.6,2000.0,1500.0,35.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,48867
5659,文汇小区,https://shanghai.anjuke.com/community/view/5659/,浦东,北蔡,下南路276弄,31.17488216,121.5469687,1998,上海建工集团,其它,公寓,0.8,54900.0,1.8,1269.0,52.0,30.0,10.0,7.0,4.0,0.0,12.0,9.0,2.0,3.0,2.0,277.0,7.0,9.0,3.0,2.0,7.0,214.0,26.0,61.0,49967
5677,天池二村,https://shanghai.anjuke.com/community/view/5677/,浦东,北蔡,莲园路8弄,31.19034651,121.5496779,2000,其它,其它,公寓,0.3,65000.0,1.4,732.0,80.0,38.0,10.0,10.0,9.0,1.0,23.0,10.0,3.0,4.0,4.0,283.0,6.0,4.0,2.0,3.0,8.0,173.0,55.0,69.0,57785
5693,南新六村,https://shanghai.anjuke.com/community/view/5693/,浦东,北蔡,下南路526弄8-27号,31.1781118,121.5447543,2000,其它,其它,公寓,0.85,32100.0,1.2,500.0,180.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,52173
5695,南杨小区东区,https://shanghai.anjuke.com/community/view/5695/,浦东,北蔡,新浦路346弄1-12号,31.17735922,121.541771,1996,上海建工集团有限公司,建工物业,公寓,0.6,47000.0,1.2,1750.0,230.0,54.0,10.0,10.0,5.0,0.0,20.0,10.0,2.0,3.0,2.0,298.0,6.0,7.0,3.0,1.0,9.0,297.0,37.0,61.0,50183
5699,南新四村,https://shanghai.anjuke.com/community/view/5699/,浦东,北蔡,下南路551弄1-67号,31.17894401,121.5472028,1997,上海建工集团,其它,公寓,0.6,58000.0,1.2,690.0,218.0,32.0,10.0,7.0,6.0,0.0,15.0,9.0,2.0,3.0,2.0,285.0,7.0,8.0,3.0,3.0,7.0,254.0,26.0,46.0,49884
5796,新陈路428弄小区,https://shanghai.anjuke.com/community/view/5796/,浦东,北蔡,新陈路428弄,31.19255376,121.5783243,2000,上海建工集团,上海建工物业管理有限公司,公寓,0.6,59000.0,1.4,560.0,210.0,32.0,8.0,8.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,50142
583251,绿川康馨苑,https://shanghai.anjuke.com/community/view/583251/,浦东,北蔡,博华路930弄,31.18013022,121.5574186,2000,绿地集团,上海绿地物业管理有限公司,公寓,0.9,33500.0,1.7,560.0,180.0,40.0,8.0,8.0,7.0,0.0,30.0,10.0,3.0,3.0,1.0,219.0,6.0,5.0,0.0,3.0,8.0,217.0,48.0,83.0,59115
590058,绿川小区,https://shanghai.anjuke.com/community/view/590058/,浦东,北蔡,博华路999弄,31.17665462,121.5580749,1990,绿地集团,其它,公寓,0.4,30000.0,1.7,400.0,120.0,35.0,10.0,6.0,6.0,0.0,18.0,10.0,3.0,2.0,1.0,212.0,6.0,6.0,0.0,2.0,7.0,95.0,7.0,38.0,49992
5909,莲溪二村,https://shanghai.anjuke.com/community/view/5909/,浦东,北蔡,北中路383弄,31.19105499,121.5659086,1994,其它,上海芸绮物业管理有限公司,公寓,0.35,20800.0,1.5,320.0,134.0,30.0,10.0,7.0,5.0,0.0,17.0,10.0,2.0,1.0,1.0,232.0,6.0,4.0,3.0,2.0,10.0,270.0,49.0,120.0,52000
5918,艾南小区,https://shanghai.anjuke.com/community/view/5918/,浦东,北蔡,新浦路,31.17570095,121.5368936,1996,上海建工集团,上海建工物业管理有限公司,公寓,0.9,47000.0,1.6,756.0,68.0,25.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,52609
5920,玉兰小区,https://shanghai.anjuke.com/community/view/5920/,浦东,北蔡,莲中路337弄,31.18624424,121.5668857,1996,上海建工集团,上海建工物业管理有限公司,公寓,2.0,65800.0,1.7,360.0,50.0,30.0,10.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,57219
5922,莲溪八村,https://shanghai.anjuke.com/community/view/5922/,浦东,北蔡,莲园路505弄,31.19264254,121.5644612,1995,其它,业主自管,公寓,0.45,33500.0,1.4,560.0,180.0,35.0,9.0,8.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,238.0,0.0,0.0,0.0,0.0,6.0,313.0,0.0,0.0,53258
5923,莲溪一村,https://shanghai.anjuke.com/community/view/5923/,浦东,北蔡,北中路354弄,31.18832854,121.56687279999998,1996,上海建工集团股份有限公司,其它,公寓,0.45,43285.0,1.8,638.0,201.0,35.0,9.0,8.0,5.0,0.0,17.0,10.0,2.0,1.0,1.0,193.0,6.0,5.0,2.0,2.0,10.0,254.0,42.0,117.0,53894
5927,莲中二村,https://shanghai.anjuke.com/community/view/5927/,浦东,北蔡,莲中路318弄3-19号,31.18606533,121.5643861,1995,其它,其它,公寓,0.35,17700.0,1.4,177.0,180.0,30.0,9.0,8.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,205.0,0.0,0.0,0.0,0.0,10.0,240.0,35.0,99.0,55390
5971,芳华路630弄,https://shanghai.anjuke.com/community/view/5971/,浦东,北蔡,芳华路660弄,31.20195821,121.5702429,1996,上海建工集团,其它,公寓,0.65,76900.0,1.6,980.0,210.0,28.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,51855
5979,莲溪五村,https://shanghai.anjuke.com/community/view/5979/,浦东,北蔡,莲中路255弄,31.18952201,121.562974,1998,上海北蔡房地产发展有限公司,上海三凌物业管理有限公司,公寓,0.8,50000.0,1.7,262.0,157.0,32.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,53211
5985,莲溪三村,https://shanghai.anjuke.com/community/view/5985/,浦东,北蔡,莲溪路399弄,31.19027055,121.5696924,1998,其它,其它,公寓,0.35,9000.0,1.7,1300.0,1000.0,40.0,9.0,8.0,5.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0,10.0,237.0,40.0,0.0,49142
5992,莲业新村,https://shanghai.anjuke.com/community/view/5992/,浦东,北蔡,莲安西路125弄,31.18529714,121.55898909999998,1996,其它,业主自管,公寓,0.3,20000.0,2.0,150.0,50.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,57431
6016,金旋小区,https://shanghai.anjuke.com/community/view/6016/,浦东,北蔡,北艾路1128弄1-28号,31.18960381,121.5388149,1996,其它,其它,公寓,0.5,3200.0,1.2,450.0,160.0,40.0,10.0,9.0,9.0,2.0,21.0,8.0,4.0,5.0,5.0,383.0,6.0,6.0,3.0,3.0,10.0,237.0,45.0,53.0,64595
6026,莲溪六村,https://shanghai.anjuke.com/community/view/6026/,浦东,北蔡,莲溪路126弄,31.1934573,121.5656664,1994,其它,其它,公寓,0.35,65000.0,1.6,790.0,438.0,38.0,10.0,8.0,6.0,0.0,0.0,10.0,2.0,1.0,1.0,237.0,6.0,0.0,0.0,0.0,10.0,311.0,59.0,130.0,52614
6031,鹏海小区,https://shanghai.anjuke.com/community/view/6031/,浦东,北蔡,五星路151弄,31.18135257,121.5689666,1997,上海建工集团有限公司,建工物业,公寓,0.45,78500.0,1.7,620.0,153.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,52755
6036,长征小区,https://shanghai.anjuke.com/community/view/6036/,浦东,北蔡,沪南路2421弄,31.16352228,121.5709941,1995,其它,其它,公寓,0.6,23000.0,1.72,438.0,180.0,28.0,8.0,7.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,32641
6051,严镇路75弄,https://shanghai.anjuke.com/community/view/6051/,浦东,北蔡,严民路40弄1-50号,31.19779613,121.5344649,1998,其它,上海由由物业管理有限公司,公寓,0.7,33500.0,2.0,560.0,180.0,20.0,7.0,6.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,43481
6053,严桥路108、240弄,https://shanghai.anjuke.com/community/view/6053/,浦东,北蔡,严桥路240弄,31.19481733,121.5334562,1998,上海由由房地产开发有限公司,上海由由物业管理有限公司,公寓,0.6,18000.0,1.5,860.0,120.0,25.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,60548
6056,严中路173弄,https://shanghai.anjuke.com/community/view/6056/,浦东,北蔡,严中路373弄,31.20510902,121.5448043,1997,上海由由房地产开发有限公司,上海由由物业管理有限公司,公寓,0.6,2121.0,2.0,200.0,180.0,20.0,8.0,6.0,9.0,2.0,26.0,8.0,2.0,6.0,5.0,398.0,7.0,6.0,4.0,4.0,10.0,142.0,48.0,64.0,35690
6057,严中路140弄,https://shanghai.anjuke.com/community/view/6057/,浦东,北蔡,严中路140弄,31.19994847,121.5362342,1996,其它,上海由由物业管理有限公司,公寓,0.7,14000.0,2.0,800.0,200.0,20.0,7.0,6.0,6.0,0.0,26.0,7.0,4.0,6.0,7.0,483.0,7.0,9.0,5.0,3.0,8.0,130.0,46.0,66.0,48914
613804,鹏裕苑,https://shanghai.anjuke.com/community/view/613804/,浦东,北蔡,莲溪路1099弄,31.17916469,121.5732272,2013,其它,上海东莲物业管理有限公司,公寓,1.2,33500.0,1.8,560.0,180.0,35.0,9.0,10.0,5.0,0.0,7.0,10.0,1.0,0.0,1.0,127.0,3.0,1.0,0.0,1.0,6.0,41.0,8.0,24.0,52179
614101,莲园路560弄,https://shanghai.anjuke.com/community/view/614101/,浦东,北蔡,北中路383弄,31.19105499,121.5659086,1994,其它,上海芸绮物业管理有限公司,公寓,0.35,20800.0,1.5,320.0,120.0,30.0,8.0,7.0,5.0,0.0,17.0,10.0,2.0,1.0,1.0,232.0,6.0,4.0,3.0,2.0,10.0,270.0,49.0,120.0,56615
618,由由三村,https://shanghai.anjuke.com/community/view/618/,浦东,北蔡,严中路140弄,31.19994847,121.5362342,1996,其它,上海由由物业管理有限公司,公寓,0.7,14000.0,2.0,450.0,150.0,20.0,10.0,6.0,6.0,1.0,0.0,7.0,4.0,6.0,7.0,483.0,0.0,0.0,0.0,0.0,6.0,0.0,42.0,0.0,57540
62066,文汇小区北区,https://shanghai.anjuke.com/community/view/62066/,浦东,北蔡,下南路370弄,31.17662799,121.54517140000002,1996,上海建工集团股份有限公司,其它,公寓,0.8,25000.0,1.8,423.0,180.0,30.0,9.0,7.0,0.0,0.0,0.0,9.0,2.0,3.0,2.0,285.0,0.0,0.0,0.0,0.0,8.0,277.0,31.0,62.0,47262
628018,莲康苑,https://shanghai.anjuke.com/community/view/628018/,浦东,北蔡,高青路4567弄,31.177887800000004,121.5695334,2014,其它,其它,公寓,0.8,33500.0,1.2,560.0,180.0,30.0,8.0,8.0,5.5,0.0,8.5,10.0,2.0,1.0,1.0,223.0,6.0,4.0,1.0,1.0,8.0,236.5,40.0,62.0,53452
62874,紫叶路101弄,https://shanghai.anjuke.com/community/view/62874/,浦东,北蔡,沪南路1105号,31.1877828,121.5588986,1996,上海建工集团,上海绿地物业管理有限公司,公寓,1.2,20000.0,1.79,600.0,120.0,31.0,8.0,8.0,6.0,0.0,29.0,10.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,2.0,10.0,271.0,0.0,0.0,53623
